,artist_name,track_name,track_id,popularity,explicit,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
734,Nitro Fun,Final Boss,4jdjBlQOB9Fik1Mgk0aOa8,0,False,0.00522,0.592,316651,0.985,0.0389,10,0.4,-2.859,1,0.0546,129.936,4,0.459
735,TWRP,Japanquest,6btLTXTiCxKqpEXr9uldhu,30,False,0.000187,0.521,271760,0.902,0.896,0,0.103,-7.527,1,0.0498,140.065,4,0.0609
736,TWRP,Icq,42K07zeq8jVRHAwdZzpuZ7,33,False,0.000207,0.581,349347,0.928,0.791,9,0.0782,-6.928,0,0.0603,125.026,4,0.609
737,Todd Terje,Delorean Dynamite - Disco Mix,5WJEShsmfEDZramr8OKrHJ,39,False,0.00155,0.676,400720,0.862,0.866,4,0.163,-9.147,0,0.0435,123.995,4,0.544
738,Murtagh,Emperor,2Rm4KX7PV9hPuHExrc6Fif,20,False,0.00279,0.558,303284,0.845,0.0363,0,0.401,-3.951,1,0.131,109.925,4,0.22
739,Mitch Murder,The Touch - LIFELIKE Remix,43ACJOEbTDW81RrnyDTvqJ,0,False,0.0237,0.792,448855,0.844,0.816,1,0.442,-5.795,0,0.0432,131.007,4,0.417
740,Mitch Murder,Frantic Aerobics,3xG7c1i87m8DIIOxyGzh2e,0,False,0.000981,0.714,227532,0.798,0.896,5,0.0721,-11.337,0,0.0526,154.014,4,0.964
741,MSTRKRFT,Work On You,0WIm5mhRmzrSpsdePvc6ss,0,False,0.0294,0.811,362867,0.897,6.55e-06,11,0.109,-3.673,0,0.0962,127.999,4,0.839
742,Pendulum,"The Island -, Pt. I (Dawn)",1Thv8uCYzyOFC7PME9J936,58,False,6.15e-05,0.578,320173,0.893,0.00629,9,0.147,-3.615,0,0.0557,126.018,4,0.373
743,Madeon,Imperium,2Ldx9kUwqKt8GKaqPYGT6e,41,False,0.00015,0.638,199280,0.946,0.0429,1,0.205,-1.748,1,0.0793,110.051,4,0.495
744,TheFatRat,Xenogenesis,6QJnaTEqZYHoA1RWv9NHKS,61,False,0.0313,0.544,233379,0.608,0.736,10,0.0912,-8.058,0,0.0287,145.055,4,0.0876
745,Justice,On'n'On,6aKw5QjAQgtxee3EzOWgdM,0,False,0.0679,0.524,270720,0.601,0.0,7,0.119,-5.36,1,0.0369,91.82,4,0.542
746,Justice,D.A.N.C.E.,2hQCzcb3qyZirWzOD5Yzoj,3,False,0.0463,0.594,209987,0.961,0.0,6,0.853,-5.443,0,0.338,113.126,4,0.531
747,Justice,DVNO,5dtDyhwgRdmLWt4AXlNDij,0,False,0.126,0.484,178000,0.98,0.0325,8,0.538,-3.023,1,0.348,126.814,4,0.214
748,Pegboard Nerds,Swamp Thing,5FsERguViYvDGLbOT2E9Pf,1,False,0.00215,0.558,263111,0.99,0.651,7,0.645,-2.342,1,0.196,134.938,4,0.417
749,Pegboard Nerds,Rocktronik,31FtNYYdRxbyS05Dsr5MsO,0,False,0.0016,0.49,308308,0.908,0.934,0,0.934,-3.153,1,0.137,129.975,4,0.424
750,Pegboard Nerds,So What,0tgg1edl078ZFoiAsXndMp,0,False,0.000956,0.711,250800,0.917,0.771,10,0.113,-2.884,0,0.23,100.021,4,0.414
751,Perséphone,Retro Funky - Sundance Remix,1SBFFS6Oqt4HI44k1GRNaF,0,False,0.0156,0.72,213391,0.88,0.292,11,0.259,-4.687,0,0.0642,114.997,4,0.71
752,MGMT,Electric Feel - Justice Remix,2eGHyarZyRvUgFI4d3G8GN,53,False,0.0479,0.625,327387,0.815,0.0981,11,0.07,-3.915,1,0.177,107.271,4,0.527
753,League of Legends,Bit Rush,1HxsLny2BRme3bjBzkYCqU,0,False,0.000307,0.515,151176,0.889,0.876,8,0.0711,-7.723,0,0.0329,102.016,4,0.444
754,Danger,11:30,0vGdWPB3q0dCRMNHL0XDji,38,False,0.0056,0.752,220249,0.817,0.0146,6,0.0392,-5.47,0,0.143,132.026,4,0.629
755,Danger,88:88,2oDnWapJDAyzOvCe9MswY3,37,False,0.0409,0.503,339653,0.86,0.336,1,0.0679,-4.675,0,0.327,131.939,4,0.864
756,Danger,11:30 (Data Remix),6wrx4f0LOwe3NRVJqrhfKY,28,False,0.0114,0.736,271720,0.854,0.000348,6,0.0743,-4.579,0,0.451,131.861,4,0.622
757,Kreeps,Bad Voodoo,25Mqcjjl5uGnQ0bGFdBnbK,32,False,0.00342,0.432,221453,0.877,0.848,11,0.044,-5.614,0,0.0641,77.49,4,0.632
758,Bill Elm,Four Horses Of The Apocalypse,627r6NuLurRuBnuFE2UYy6,16,False,0.00284,0.478,303333,0.748,0.895,2,0.385,-8.495,0,0.0538,130.027,4,0.311
759,The Weeknd,Losers,1RM7XdyfDnksC1ukt4y67n,3,True,0.0354,0.663,281147,0.491,0.000366,0,0.57,-9.85,0,0.0537,90.99,4,0.329
760,Rameez,La La La - Radio Edit,7yx8P5LmIB2cJPVLH1rROz,11,False,0.215,0.779,188160,0.732,0.204,0,0.153,-5.692,1,0.0437,125.035,4,0.952
761,Tez Cadey,Seve - Radio Edit,6UqRGwjwYL0stXbaodTxwo,70,False,0.444,0.74,210853,0.831,0.00304,5,0.0769,-7.321,1,0.0456,121.034,4,0.448
762,The Rolling Stones,Gimme Shelter,1dv3ePjze9tPq2pk8eWJdR,22,False,0.463,0.63,270773,0.616,0.0408,1,0.173,-8.128,0,0.0309,118.65,4,0.509
763,Morat,Cuánto Me Duele,0MvsZ9UApyDKNu08PT5xak,0,False,0.321,0.599,229859,0.692,0.0,10,0.103,-5.7,1,0.0434,142.013,4,0.672
764,Ellenbeat,Que Guapa (Radio Edit),5FQNHVuIGcms0Px3kJfguo,20,False,0.00467,0.852,189844,0.917,0.696,11,0.248,-5.639,0,0.0539,127.964,4,0.666
765,SEREBRO,Kiss - Radio Edit,5cEa9Fd0HE9oY9dZy6iJX1,21,False,0.0811,0.73,207480,0.819,0.00448,0,0.132,-5.23,0,0.0309,124.99,4,0.316
766,La Bouche,Unexpected Lovers,1YYMzHyALgZSkBkwvVr5eR,0,False,0.00391,0.728,248186,0.894,0.00163,5,0.387,-6.371,0,0.0348,126.922,4,0.68
767,Matt Corby,Brother,5DG2SWW7kPgYqOY0Ex5Ssj,55,True,0.215,0.59,253521,0.754,2.05e-05,2,0.109,-4.705,1,0.0402,99.937,4,0.371
768,Matt Corby,Evangelist,0I4UhXeK9xCsawnCxseMEN,31,False,0.126,0.332,502447,0.452,8.36e-05,4,0.199,-8.936,1,0.0344,137.441,3,0.184
769,Kodaline,Way Back When,2CShsvjPh2fbr6VAKLWKQt,48,False,0.348,0.632,204280,0.643,0.000146,9,0.335,-6.512,1,0.0328,110.046,4,0.51
770,Lucy Rose,Middle of the Bed,0pB47KsDytsGM7G7EorFZE,46,False,0.46,0.701,191560,0.452,0.0741,11,0.073,-9.101,0,0.0437,139.994,4,0.414
771,Matt Simons,Catch & Release,3lsKY1alCeIrwkaYRI4sxV,39,False,0.795,0.606,240067,0.455,0.000211,1,0.117,-9.349,0,0.155,87.029,4,0.636
772,Ivan Lagarto,El Caloret (Remix),3cTXTqF8Aw5Ka8YeBGSpTt,15,False,0.17,0.655,91812,0.856,0.0,2,0.114,-2.455,1,0.259,148.869,4,0.728
773,Watermät,Bullit,0O3dIWoUrDLg2E5qDGx7Cb,3,False,0.127,0.556,195000,0.745,0.372,5,0.0954,-4.254,1,0.0745,122.035,4,0.426
774,Khaled,Aicha - Version Mixte,6lD9mZ4KoROVxqRMJ3JW20,2,False,0.22,0.592,259600,0.657,5.85e-06,7,0.0912,-8.013,0,0.167,170.164,4,0.484
775,Nolasco,Las Cosas Pequeñitas,4UjTH4dTYpWN7uIbb9R7Sv,57,False,0.638,0.805,277547,0.72,0.0,7,0.068,-6.183,1,0.0416,95.507,4,0.749
776,Boy & Bear,Feeding Line,177pePxmKgtYylD5OOMYei,5,False,0.000784,0.635,269867,0.621,0.0119,6,0.121,-6.019,0,0.0277,117.96,4,0.279
777,Nelly,Hot In Herre,0oXuKhuNkXiZtuoxrdt3Ca,10,True,0.219,0.955,228227,0.728,0.0,9,0.0612,-4.862,0,0.122,107.082,4,0.922
778,Raphael Gualazzi,Reality and Fantasy (Gilles Peterson Remix) [Radio Edit],1EXOgLlh0SuPKyLYjAAKOh,1,False,0.367,0.707,291640,0.579,0.736,3,0.0937,-12.596,0,0.0359,107.01,4,0.962
779,Michael Jackson,Give In to Me,1euDTbMNRPNfKd8zZz4zTT,57,False,0.152,0.502,328627,0.855,0.000493,4,0.106,-3.27,0,0.0305,86.967,4,0.338
780,Sub Focus,Turn Back Time,7JvDpQEAsu94y3FhPuhVR6,39,False,0.0308,0.712,307187,0.688,0.00898,1,0.0533,-7.201,1,0.0467,128.028,4,0.425
781,Finnebassen,Touching Me,6bfvkFAVpKGZPyZthRVrHT,0,False,0.0265,0.783,380438,0.463,0.329,1,0.365,-9.814,1,0.0517,120.997,4,0.472
782,Claudia Balla,Deixa Eu Dizer,5OkF77qBxfugsgVxJexhTc,0,False,0.154,0.536,167173,0.69,0.0,4,0.118,-7.834,0,0.0358,151.036,4,0.732
783,Scribe,Not Many - RoyaalPhreakz Radio Edit,6haYpw94cobJQ0qHd6GIE8,16,False,0.0438,0.578,174990,0.91,0.0,6,0.108,-4.314,1,0.353,128.049,4,0.717
784,Avicii,For A Better Day - KSHMR Remix,4LBgmp5D44RaR9pQyt0hb3,0,False,0.00298,0.746,283239,0.778,0.0011,5,0.0948,-4.623,1,0.0613,128.021,4,0.426
785,El Gitano,Quin Detall,44ch3SZzh4X7QQCwvuSw1K,2,False,0.663,0.42,223154,0.413,0.000134,0,0.123,-12.296,1,0.04,119.716,4,0.187
786,Baccara,"Yes Sir, I Can Boogie",5wQVLZ01qf2B63Sz9cAAKu,48,False,0.0816,0.468,274187,0.813,3.88e-06,2,0.0926,-6.111,1,0.0858,122.79,4,0.54
787,Jorge Drexler,Las transeúntes,6ngM4BI3VW2fe0SzQX7Ouw,52,False,0.821,0.741,303080,0.532,1.99e-05,7,0.184,-8.238,1,0.0325,101.918,4,0.658
788,My Morning Jacket,Rocket Man,03auri1kCcQxFDvU3yoD3E,6,False,0.517,0.558,299827,0.286,0.0374,3,0.105,-9.572,1,0.0295,120.316,4,0.123
789,Elderbrook,Could,2Fd2P1aXzpr6RkM0kRKHLG,0,True,0.829,0.73,219737,0.24,0.00664,7,0.11,-12.981,1,0.394,200.646,4,0.556
790,Pablo Nouvelle,You Don't Understand - Dub Mix,2Jmt2YVfNWOQkn281kzB0O,2,False,0.625,0.722,267923,0.571,0.038,2,0.239,-10.483,0,0.0382,144.006,4,0.342
791,"Earth, Wind & Fire",September '99 - Phats & Small Remix,6Z6my7Cpi5BongU2fsY96l,43,False,0.0198,0.718,222400,0.935,0.0,5,0.214,-4.667,1,0.0317,129.933,4,0.972
792,99 Souls,The Girl Is Mine feat. Destiny's Child & Brandy,2cNCaMkur4qF0lNwJWBf6b,56,False,0.00422,0.683,216613,0.943,0.0978,9,0.0355,-3.6,1,0.0397,118.99,4,0.707
793,Disciples,They Don't Know - Radio Edit,3ddsRCIG5TcpytqsfTOnX1,51,False,0.0135,0.801,161726,0.79,0.586,0,0.0522,-4.436,0,0.0467,120.006,4,0.874
794,Marcelo D2,Desabafo / Deixa Eu Dizer,5GCz9BOkt17aI6ZOR3EiUl,59,False,0.0364,0.6,175667,0.869,0.0,4,0.287,-5.565,0,0.315,85.409,4,0.786
795,Matt Simons,Catch & Release (Deepend remix),4FqrgfKej2jv450UFW6PP8,51,False,0.516,0.836,195173,0.537,0.00128,1,0.111,-8.609,0,0.0448,105.014,4,0.115
796,R. City,Locked Away,0sQLhT32E9ZG2zn5iYR6nN,66,False,0.328,0.508,227280,0.677,0.0,1,0.0491,-5.696,1,0.0656,121.928,5,0.575
797,Patrick Cowley,Do You Wanna Funk?,1S7VWDpdcFFzNVg6ZQNpRg,51,False,0.0195,0.803,263027,0.633,0.00011,6,0.4,-5.963,1,0.0359,130.435,4,0.625
798,Avicii,Shame On Me,1FbP3uFAs2FDyYNl9iUpMa,1,True,0.0503,0.72,251413,0.842,0.0342,11,0.406,-6.748,0,0.143,125.998,4,0.425
799,ÁTOA,Falar A Dois,7H3s5MAG5k1nhR5lYDFF4D,18,False,0.6,0.707,204719,0.388,0.0,9,0.161,-9.167,1,0.072,78.958,4,0.739
800,Ronald Christoph,"Take Off, Baby! - Original Mix",0FsLFw2J5zPmInBSilC3zW,0,False,0.00406,0.908,402842,0.518,0.682,1,0.104,-9.569,1,0.116,124.008,4,0.624
801,Worakls,Porto - Mix,2a23NJzyZneFwKmu9IDS84,24,False,0.0015,0.68,330400,0.707,0.837,8,0.105,-6.51,1,0.0472,127.999,4,0.196
802,Gales,Poker,0SOvBPfoD6cxxtKVwiZvPQ,0,False,1.21e-05,0.802,388206,0.661,0.916,10,0.553,-8.969,0,0.175,128.004,4,0.484
803,Rodrigo Amarante,Tuyo - Narcos Theme (A Netflix Original Series Soundtrack),1ue7BookWlm8Ia3QQPkmfG,2,False,0.474,0.72,89293,0.422,0.0847,1,0.155,-13.338,0,0.069,112.219,4,0.546
804,Kelvin Jones,Call You Home - Faul & Wad Ad Remix,76pb7byVgncOfaeFzHqs5M,51,False,0.839,0.805,271267,0.499,0.113,1,0.0685,-10.678,0,0.0382,102.996,4,0.509
805,St Germain,Sittin' Here,6vk7w6E9ALWwuxmdlRriQ0,43,False,0.00867,0.827,383480,0.7,0.0236,7,0.0845,-10.406,1,0.0577,122.02,4,0.321
806,Tep No,Swear Like a Sailor,6ExJpKuau0y7LD5AhXXtAf,1,False,0.0237,0.823,234602,0.617,0.000197,6,0.0576,-5.065,0,0.0285,120.021,4,0.778
807,Son Little,Lay Down,0cLkJeVZGX6uweM1L4ga2R,0,False,0.775,0.467,228000,0.257,0.0,5,0.118,-10.123,1,0.0314,106.605,3,0.255
808,Fakear,Animal,3MBuOgAXiHYVQGP5mq7cpB,1,False,0.00758,0.713,216660,0.628,0.398,9,0.0866,-8.063,0,0.0286,110.042,4,0.199
809,DJ Inappropriate,Allahu Akbar (Radio Edit),4SKEapWNh4oPArBkLqz5DS,36,False,0.0326,0.838,137344,0.878,0.476,0,0.169,-7.015,1,0.083,127.991,4,0.603
810,La Pegatina,Y se fue,4beotrrf5k7Lc9NdiDuj7T,22,False,0.346,0.699,201745,0.714,0.0,7,0.174,-10.009,1,0.0394,165.866,4,0.898
811,Natalia Lafourcade,Para Qué Sufrir - Spotify Session,0E50uUW0VSnuxTDJcZ7ZS6,42,False,0.889,0.85,277480,0.125,0.0,2,0.313,-11.069,1,0.0812,116.692,4,0.411
812,Erlend Øye,Rainman - Barck & Comixxx Remix,7ycwVuOgVBHWA6OBl2Tk3n,0,False,0.00455,0.645,337022,0.544,0.88,8,0.0948,-10.448,0,0.0384,110.013,4,0.366
813,Marcus Marr,The Trouble With Us,60bBoLe9ocxO3zrb0mRO4k,49,False,0.334,0.831,222067,0.715,0.000881,2,0.16,-5.792,1,0.0667,121.08,4,0.834
814,Lea Rue,I Can't Say No! - Broiler Remix,7880OuTZUvfZEcuFr4yR1S,0,False,0.138,0.726,204375,0.591,0.00128,11,0.113,-9.164,0,0.0539,127.998,4,0.22
815,Stereoclip,Easy Field,2tbITVFp25m5DRf3lbsDLA,46,False,0.794,0.878,259547,0.553,0.909,1,0.09,-9.574,1,0.0395,108.04,3,0.0394
816,Snakehips,All My Friends (feat. Tinashe & Chance the Rapper),6TaqooOXAEcijL6G1AWS2K,74,True,0.119,0.689,229747,0.521,8.41e-05,0,0.108,-5.845,1,0.132,95.055,4,0.178
817,Movits!,Halvvägs,6PzvZNvRVxA6X49DLiT4xK,0,False,0.203,0.691,249187,0.698,5.02e-05,10,0.403,-5.635,0,0.326,87.921,4,0.617
818,Ellie Goulding,Army,19HURubNqIbV3VKqLcQp4y,0,True,0.0857,0.537,237408,0.635,2.21e-06,11,0.143,-7.336,1,0.0495,87.072,4,0.249
819,Daler Mehndi,Tunak Tunak Tun,131yybV7A3TmC34a0qE8u8,55,False,0.526,0.794,303133,0.977,0.00196,10,0.0616,-5.637,1,0.178,150.008,4,0.687
820,"Ray Parker, Jr.",Ghostbusters,300zfRaCgTmEm5Eqe3HqZZ,64,False,0.0125,0.779,240800,0.717,0.0536,6,0.355,-9.7,0,0.0335,115.384,4,0.789
821,Denny Berland,WoW - Radio Edit,1asMEJ8fEMgEqkSXZ3hQlT,3,False,0.0101,0.703,165120,0.878,0.861,0,0.138,-4.864,1,0.0367,125.033,4,0.267
822,Misterio,Vampirella,02McArUB8N3aTVfW0FGYqM,0,False,0.12,0.392,102227,0.793,0.825,2,0.128,-9.073,1,0.0479,172.261,4,0.666
823,DVBBS,Tsunami,6Fov34aYnGxPfcAOYEnv8j,6,False,0.0483,0.699,236706,0.839,0.655,4,0.0897,-5.353,0,0.0481,128.026,4,0.264
824,Ellie Goulding,Burn - Remix,2uXQrjOL3kT5ZiLfu21onO,35,False,0.0105,0.67,317602,0.74,1.84e-06,10,0.234,-5.736,0,0.033,130.064,4,0.357
825,Britney Spears,Work B**ch,2vTPWWm2Lgc6kI6a3Z3uXY,4,True,0.124,0.63,247853,0.816,0.00111,9,0.0616,-6.535,1,0.15,128.012,4,0.85
826,Sasha Lopez,Beautiful Life (feat. Tony T & Big Ali) - Radio Edit,2HC3PtF8SzbynaLSvLNmUE,0,False,0.000606,0.751,208308,0.856,0.0,0,0.0552,-4.106,1,0.111,127.972,4,0.578
827,Armin van Buuren,This Is What It Feels Like - W&W Radio Edit,5ScnlX18hRpXLKDsjk0jt1,32,False,0.0014,0.55,206505,0.816,0.00117,8,0.277,-6.559,1,0.0415,129.923,4,0.296
828,Francesco Rossi,Paper Aeroplane - Radio Edit,46eaPiYHEoV77bIW3qangx,0,False,0.594,0.77,221907,0.921,0.217,11,0.131,-9.593,1,0.0384,124.025,4,0.591
829,Yonas Michael,Volvo,6b0szGX2eI6QepghwAN9x9,4,False,0.325,0.925,158226,0.629,0.00578,1,0.0832,-8.37,1,0.0435,97.676,4,0.932
830,Little Dragon,Ritual Union,5uTjNzGKCQ50synrf9dWmT,59,False,0.0381,0.7,210267,0.738,0.00527,1,0.22,-4.398,1,0.0324,144.035,4,0.796
831,Hot Chip,One Life Stand,3Vr5jdQHibI2q0A0KW4RWk,1,False,0.00211,0.781,321496,0.702,0.0427,10,0.0735,-4.176,0,0.0381,120.148,4,0.787
832,"Union, La",Sildavia,4TRBtmbxwNyxJlxGCcK7Us,25,False,0.00178,0.524,286747,0.833,6.61e-06,2,0.26,-4.975,0,0.0644,145.075,4,0.401
833,"Union, La",Eclipse total,61hq3Gr6TEF7audecvwJGy,7,False,0.0335,0.618,191307,0.938,0.0,1,0.335,-5.5,1,0.132,126.519,4,0.79
834,"Union, La",Sangre entre tú y yo,1n2bv9PZKm2Cux8zfsvHGr,4,False,0.0322,0.632,183493,0.834,7.71e-05,9,0.0692,-4.503,0,0.077,136.864,4,0.954
835,"Union, La",Mil siluetas,3q8uA7RDOzO2z6I65f3FWO,6,False,0.0294,0.508,265893,0.882,4.04e-05,9,0.0577,-4.165,0,0.113,142.282,4,0.567
836,"Union, La",Mujer cosmopolita,3XfsadmVatWIgPN9lMrtna,6,False,0.0118,0.629,182693,0.861,0.0039,0,0.762,-6.018,1,0.0392,137.059,4,0.866
837,Tam Tam Go!,Lo que se da no se quita,45oF0yOnIFJllPqi4Q76bQ,5,False,0.00307,0.619,229867,0.951,1.11e-06,4,0.0929,-6.638,0,0.0575,117.21,4,0.892
838,Duncan Dhu,Rosas en agua,1YH5baKD4yBkIISy9CkZj7,10,False,0.0311,0.473,111747,0.44,0.000126,4,0.162,-9.363,1,0.0303,83.353,3,0.489
839,Tino Casal,Sex o no sex,7lUjgYg3lnNAx76YseGsMS,5,False,0.205,0.721,291587,0.969,3.29e-06,9,0.0704,-5.193,1,0.0705,124.047,4,0.631
840,Klingande,Jubel,4zdPLFy9zM2MPnUAfEks5j,5,False,0.195,0.706,283716,0.469,0.144,0,0.0369,-7.575,1,0.0415,125.002,4,0.197
841,Klingande,Punga,0JpNXDi6k4w3TgeBvg1kqP,1,False,0.179,0.682,308898,0.4,0.717,3,0.0705,-6.607,1,0.0344,127.971,4,0.311
842,NONONO,Pumpin Blood,1lp2sVjzBj4DAVUQ6uTNBD,34,False,0.000469,0.618,209485,0.848,0.522,7,0.189,-4.36,1,0.0279,118.998,4,0.413
843,Sorcha Richardson,Alone - David K & Lexer Remix,6hH8CpyufV9n8ELJ6SIKhn,40,False,0.0453,0.847,336016,0.568,0.405,9,0.676,-9.175,0,0.0893,123.01,4,0.292
844,Osunlade,Envision - Âme Remix,0zGdB6n82fxsAweRhlE2fd,0,False,0.00135,0.795,556307,0.693,0.298,10,0.11,-12.279,0,0.0566,123.004,4,0.04
845,"Real Orquesta Sinfónica de Sevilla, Spanish Folklore",España Cañí (Pasodoble),5GOlMlr4m9lhOgI3KCWy2y,34,False,0.775,0.436,134213,0.334,0.607,7,0.0736,-13.382,1,0.0331,112.874,4,0.4
846,"Real Orquesta Sinfónica de Sevilla, Spanish Folklore",Gallito (Pasodoble),4WGG2eKcPNyt4YzoLMUMe3,18,False,0.873,0.406,173200,0.416,0.931,11,0.314,-13.874,1,0.0315,112.274,4,0.649
847,Los Churumbeles De España,El Beso,1ul5ABU1cxc5DQhYRLyxCb,5,False,0.751,0.594,190090,0.475,0.0,6,0.147,-5.767,0,0.0433,124.13,4,0.836
848,Zoé,Nada,1lpGX4TZPVgEKGGBDc3n9j,63,False,0.136,0.612,260439,0.801,0.0412,2,0.177,-5.968,0,0.0267,132.993,4,0.536
849,Manolo Escobar,Y Viva España,0QfAQMGZhDI9Kyfc9cYYTS,23,False,0.631,0.572,217413,0.605,0.0,11,0.848,-5.676,1,0.0397,123.076,4,0.923
850,Zoé,Poli feat. Anni B Sweet,4dAw7dKjuSqpfGT8yvGWP7,29,False,0.731,0.55,200359,0.606,0.00346,7,0.218,-9.872,1,0.0343,91.022,4,0.331
851,Little Dragon,Crystalfilm,5bBrbeCtAntjU0SOUXnIC8,43,False,0.00812,0.837,289400,0.516,0.507,7,0.11,-7.735,1,0.0574,138.976,4,0.213
852,Rebelution,Feeling Alright,78IxKAvzvPUxp30Skp28Qy,6,False,0.0389,0.839,264453,0.578,0.0,7,0.135,-8.401,1,0.0645,134.237,4,0.642
853,Flying Lotus,...And The World Laughs With You,6F0UFeNt06zoRSRt9zOZ4z,41,False,0.185,0.637,175040,0.717,0.494,8,0.141,-7.643,0,0.143,80.929,4,0.541
854,James Blake,I Mind,6p4QeckLN5jZFX1P24pGo1,0,False,0.628,0.648,211347,0.41,0.608,11,0.137,-12.001,0,0.0447,110.002,4,0.231
855,Geographer,Kites,5y0nFFgYV7ugOq4ZXrExoB,42,False,0.0059,0.427,263347,0.7,0.0225,2,0.0873,-7.339,0,0.0304,85.999,4,0.151
856,Santigold,This Isn't Our Parade,1X88sRUSCSAjGiWM1P25Yg,34,False,0.197,0.746,233640,0.575,0.0187,9,0.0936,-6.843,0,0.0606,91.951,4,0.326
857,Los Churumbeles De España,La Leyenda del Beso,02XejXhX2jvQrpYgOBkOuu,0,False,0.636,0.314,206547,0.393,0.844,7,0.0771,-6.347,1,0.0436,135.747,4,0.594
858,Los Churumbeles De España,No Te Puedo Querer,3EBZQcBiAnPP8j73p3Vkhf,2,False,0.787,0.699,186559,0.621,0.00218,1,0.0344,-4.28,0,0.0441,122.95,4,0.961
859,Los Churumbeles De España,El Gitano Señorito,1OPtuBrxQE8A5bbJzf19cd,1,False,0.691,0.629,195698,0.645,0.0,6,0.308,-5.997,1,0.0644,91.939,4,0.955
860,Fink,If Only,5oH1Ahfzipgl1Pb6zBEIfB,34,False,0.729,0.694,263627,0.111,0.000955,2,0.26,-19.28,1,0.0439,129.847,4,0.504
861,Eminem,The Monster,6ilfuI7O1vUfKf4TQ9fJRb,3,True,0.0547,0.785,250907,0.859,0.0,9,0.0631,-3.673,1,0.0775,110.012,4,0.603
862,Marc Anthony,Vivir Mi Vida,3tm3GG9BBOYhUzKWlS6A74,13,False,0.324,0.65,251160,0.879,0.0,8,0.376,-3.176,1,0.0328,105.015,4,0.899
863,Alex Ferrari,Bara Bara Bere Bere,6VczQPxVsJ4da4RmW33rx8,0,False,0.0201,0.954,222093,0.77,0.0,7,0.195,-4.628,1,0.193,130.073,4,0.843
864,Luca Carboni,Fisico & politico,5304Pm7GsEnrAq9NywTxAD,20,False,0.0296,0.505,262360,0.89,0.0,7,0.117,-3.572,1,0.233,82.75,4,0.839
865,Giorgia,Quando una stella muore,0Dbn9AGNSsIWVs3E5TPXLY,22,False,0.123,0.437,203013,0.701,0.0,7,0.125,-2.404,1,0.0301,143.998,4,0.208
866,Negramaro,Sei,0R7971qKgDfF8zvqCWtgF1,50,False,0.313,0.53,289387,0.468,0.0,11,0.116,-8.285,1,0.0419,112.401,4,0.173
867,Arctic Monkeys,Why'd You Only Call Me When You're High?,4snPK1i9Eh0pESLj6mqa4C,0,False,0.0483,0.691,161124,0.631,1.13e-05,2,0.104,-6.478,1,0.0368,92.004,4,0.8
868,Fly Project,Shishimai,3wbCEDNa38vePWAMRhJJFd,0,False,0.0686,0.736,256325,0.551,0.803,2,0.312,-11.998,0,0.0372,139.944,4,0.709
869,Peter Jöback,Wicked Game,7yGPsdXSYFwtTVzeqWqzPe,1,False,0.334,0.54,316467,0.554,0.000335,9,0.0995,-9.432,1,0.0561,104.794,4,0.433
870,Peter Jöback,I Can See A Little Something,3UYJQ9vlxboj67QUESR1zl,0,False,0.493,0.423,259067,0.463,6.12e-05,5,0.126,-7.088,1,0.0274,149.427,3,0.298
871,Banda La Movida de Los 80's,La Colegiala,1mE1nJaghkLyIi7k6G8lWP,2,False,0.106,0.869,225040,0.764,0.723,5,0.0915,-8.045,1,0.0889,105.232,4,0.966
872,Banda La Movida de Los 80's,Vamos A La Playa,74fnthuvwRBBffHHjr5owI,1,False,0.166,0.874,297773,0.867,0.818,9,0.0308,-8.6,0,0.0316,130.072,4,0.971
873,La Gran Movida,El Valle Del Eden,66nPuLRzjB5dSJc8Fw06Be,0,False,0.088,0.623,261520,0.573,0.851,2,0.0655,-8.854,1,0.0317,87.464,4,0.708
874,La Gran Movida,Tarzan Boy,3d5Y51All2yHAuGiJoIVRA,0,False,0.236,0.781,232187,0.518,0.692,0,0.0666,-12.129,1,0.0411,103.205,4,0.59
875,La Gran Movida,Mil Calles Llevan Hacia Ti,1g5vbj4PRUDcxQGDBnaVyx,11,False,0.575,0.547,222589,0.899,9.48e-06,9,0.19,-7.27,1,0.0527,178.32,4,0.901
876,La Gran Movida,La Culpa Fue Del Cha Cha Cha,2acKyg3LrXsbNcV5N6Bev0,2,False,0.553,0.742,195051,0.824,4.14e-05,10,0.063,-4.482,0,0.0508,146.907,4,0.942
877,Shakira,"Suerte (Whenever, Wherever)",4yst8wt2OfT7G4eE4QKwAg,0,False,0.159,0.757,196893,0.856,0.0,1,0.372,-4.764,0,0.0335,108.987,4,0.885
878,Andrés Suárez,Así Fue,73pOJOmMGOoqt2LAv2cG4D,22,False,0.813,0.489,185053,0.411,2.84e-06,5,0.699,-7.942,1,0.0369,112.161,4,0.506
879,Avicii,Hey Brother,3zKST4nk4QJE77oLjUZ0Ng,19,False,0.0309,0.545,255093,0.78,4.64e-05,7,0.0828,-4.867,0,0.0436,125.014,4,0.458
880,Imagine Dragons,Demons,2Oehrcv4Kov0SuIgWyQY9e,19,False,0.202,0.327,175200,0.71,9e-05,3,0.28,-2.928,1,0.0547,179.561,4,0.416
881,Stromae,tous les mêmes,5XZyIOvleZYTh0DD399M90,12,False,0.195,0.68,210933,0.651,0.00228,5,0.276,-9.113,0,0.141,110.018,4,0.652
